"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"ST_TURNO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Outro";"143879";"2";"Fundo Especial de Financiamento de Campanha";"20070000";"Locação/cessão de bens móveis (exceto veículos)";"1";"Financeiro";"1";"Financeiro";"22526959";"14583001";"31/08/2018";"Locação/cessão de bens móveis (exceto veículos)";"12460,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"146389";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22526862";"14582824";"10/09/2018";"Produção de programas de rádio, televisão ou vídeo";"12000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"127658";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22526997";"14582947";"11/09/2018";"Produção de programas de rádio, televisão ou vídeo";"8000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"140555";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527033";"14582972";"10/09/2018";"Produção de programas de rádio, televisão ou vídeo";"40000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"145148";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527161";"14582958";"06/09/2018";"Produção de programas de rádio, televisão ou vídeo";"8500,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"120057";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527101";"14582854";"11/09/2018";"Produção de programas de rádio, televisão ou vídeo";"15000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Outro";"199851";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22526986";"14582885";"17/09/2018";"Produção de programas de rádio, televisão ou vídeo";"6800,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"123426";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527124";"14583033";"06/09/2018";"Produção de programas de rádio, televisão ou vídeo";"12000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Outro";"#NULO#";"1";"Outros Recursos";"20410000";"Taxa de Administração de Financiamento Coletivo";"1";"Financeiro";"1";"Financeiro";"22526859";"14582792";"31/08/2018";"Taxa Administração Financiamento Coletivo";"2915,48"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"102491";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22526865";"14582837";"11/09/2018";"Produção de programas de rádio, televisão ou vídeo";"8000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Fatura";"136995";"2";"Fundo Especial de Financiamento de Campanha";"20050000";"Despesas com transporte ou deslocamento";"1";"Financeiro";"1";"Financeiro";"22527136";"14583136";"26/09/2018";"Despesas com transporte ou deslocamento";"240,35"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"562570";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527022";"14582842";"13/09/2018";"Produção de programas de rádio, televisão ou vídeo";"10000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"100093";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22526916";"14582946";"06/09/2018";"Produção de programas de rádio, televisão ou vídeo";"7000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"130318";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527002";"14582981";"06/09/2018";"Produção de programas de rádio, televisão ou vídeo";"10000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"149699";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22526940";"14582831";"14/09/2018";"Produção de programas de rádio, televisão ou vídeo";"30000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"141348";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22526946";"14582866";"14/09/2018";"Produção de programas de rádio, televisão ou vídeo";"4000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22527109";"14582877";"27/09/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"28,50"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"100122";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527160";"14582950";"06/09/2018";"Produção de programas de rádio, televisão ou vídeo";"10000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Outro";"160499";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527173";"14583037";"14/09/2018";"Produção de programas de rádio, televisão ou vídeo";"2500,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"422799255";"BR";"Outro";"#NULO#";"1";"Outros Recursos";"20410000";"Taxa de Administração de Financiamento Coletivo";"1";"Financeiro";"1";"Financeiro";"22809179";"14893579";"04/10/2018";"Taxa Administração Financiamento Coletivo";"381,10"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"553074000051147";"2";"Fundo Especial de Financiamento de Campanha";"20310000";"Produção de jingles, vinhetas e slogans";"1";"Financeiro";"1";"Financeiro";"22962975";"15061337";"23/08/2018";"Produção de jingles, vinhetas e slogans";"2150,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Fatura";"100911";"1";"Outros Recursos";"20120000";"Serviços prestados por terceiros";"1";"Financeiro";"1";"Financeiro";"22962723";"15061818";"09/10/2018";"Serviços prestados por terceiros";"152,17"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Recibo";"91903";"2";"Fundo Especial de Financiamento de Campanha";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"22962740";"15061950";"19/09/2018";"Despesas com pessoal";"400,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"553560000023700";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22963213";"15060653";"21/08/2018";"Produção de programas de rádio, televisão ou vídeo";"200000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Recibo";"553851000005585";"2";"Fundo Especial de Financiamento de Campanha";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"22962651";"15060839";"30/08/2018";"Despesas com pessoal";"1500,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Fatura";"90606";"2";"Fundo Especial de Financiamento de Campanha";"20420000";"Despesa com Impulsionamento de Conteúdos";"1";"Financeiro";"1";"Financeiro";"22963374";"15060989";"06/09/2018";"Despesa com Impulsionamento de Conteúdos";"50000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Fatura";"90301";"2";"Fundo Especial de Financiamento de Campanha";"20900000";"Passagem Aérea";"1";"Financeiro";"1";"Financeiro";"22962816";"15061063";"03/09/2018";"DESLOCAMENTO COORD CAMPANHA";"3068,28"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Recibo";"92426";"2";"Fundo Especial de Financiamento de Campanha";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"22962702";"15061389";"24/09/2018";"Despesas com pessoal";"1600,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Recibo";"850024";"2";"Fundo Especial de Financiamento de Campanha";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"22963027";"15061964";"28/09/2018";"Despesas com pessoal";"800,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Recibo";"90310";"2";"Fundo Especial de Financiamento de Campanha";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"22962503";"15060884";"03/09/2018";"Despesas com pessoal";"400,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"90605";"2";"Fundo Especial de Financiamento de Campanha";"20260000";"Criação e inclusão de páginas na internet";"1";"Financeiro";"1";"Financeiro";"22963098";"15061014";"06/09/2018";"Criação e inclusão de páginas na internet";"21180,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Fatura";"90301";"2";"Fundo Especial de Financiamento de Campanha";"20900000";"Passagem Aérea";"1";"Financeiro";"1";"Financeiro";"22962516";"15061065";"03/09/2018";"DESLOCAMENTO EQUIPE DE APOIO";"803,36"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"554544000046469";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"22962560";"15061460";"25/09/2018";"Publicidade por materiais impressos";"5540,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"91401";"2";"Fundo Especial de Financiamento de Campanha";"20120000";"Serviços prestados por terceiros";"1";"Financeiro";"1";"Financeiro";"22963400";"15061254";"14/09/2018";"Serviços prestados por terceiros";"1350,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Recibo";"91410";"2";"Fundo Especial de Financiamento de Campanha";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"22962844";"15061362";"14/09/2018";"Despesas com pessoal";"400,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Recibo";"92423";"2";"Fundo Especial de Financiamento de Campanha";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"22962982";"15061387";"24/09/2018";"Despesas com pessoal";"800,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Recibo";"850063";"2";"Fundo Especial de Financiamento de Campanha";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"22963309";"15061978";"26/09/2018";"Despesas com pessoal";"2000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"91322";"2";"Fundo Especial de Financiamento de Campanha";"20150000";"Alimentação";"1";"Financeiro";"1";"Financeiro";"22963171";"15062004";"13/09/2018";"Alimentação";"785,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Fatura";"91702";"2";"Fundo Especial de Financiamento de Campanha";"20900000";"Passagem Aérea";"1";"Financeiro";"1";"Financeiro";"22962605";"15062109";"17/09/2018";"DESLOCAMENTO EQUIPE";"921,11"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"91401";"2";"Fundo Especial de Financiamento de Campanha";"20120000";"Serviços prestados por terceiros";"1";"Financeiro";"1";"Financeiro";"22963070";"15062234";"14/09/2018";"Serviços prestados por terceiros";"16600,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"91321";"2";"Fundo Especial de Financiamento de Campanha";"20110000";"Publicidade por adesivos";"1";"Financeiro";"1";"Financeiro";"22962967";"15061208";"13/09/2018";"Publicidade por adesivos";"1400,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"551686000128199";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"22963399";"15061238";"14/09/2018";"Publicidade por materiais impressos";"7800,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"RPA - Recibo de Pagamento Autônomo";"553297000021382";"1";"Outros Recursos";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"22963472";"15062112";"09/10/2018";"Despesas com pessoal";"4000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"82109";"2";"Fundo Especial de Financiamento de Campanha";"20200000";"Eventos de promoção da candidatura";"1";"Financeiro";"1";"Financeiro";"22962484";"15060598";"21/08/2018";"Eventos de promoção da candidatura";"20000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"81707";"2";"Fundo Especial de Financiamento de Campanha";"20200000";"Eventos de promoção da candidatura";"1";"Financeiro";"1";"Financeiro";"22962484";"15060599";"17/08/2018";"Eventos de promoção da candidatura";"20000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"82105";"2";"Fundo Especial de Financiamento de Campanha";"20070000";"Locação/cessão de bens móveis (exceto veículos)";"1";"Financeiro";"1";"Financeiro";"22963074";"15060658";"21/08/2018";"Locação/cessão de bens móveis (exceto veículos)";"18500,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"91705";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"22963260";"15061264";"17/09/2018";"Publicidade por materiais impressos";"27000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"92440";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"22962559";"15061455";"24/09/2018";"Publicidade por materiais impressos";"2358,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Fatura";"92404";"2";"Fundo Especial de Financiamento de Campanha";"20900000";"Passagem Aérea";"1";"Financeiro";"1";"Financeiro";"22963319";"15062056";"24/09/2018";"DESLOCAMENTO EQUIPE APOIO";"1132,63"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Recibo";"100505";"1";"Outros Recursos";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"22963343";"15062232";"05/10/2018";"Despesas com pessoal";"800,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Recibo";"553610000045472";"2";"Fundo Especial de Financiamento de Campanha";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"22963076";"15060677";"22/08/2018";"Despesas com pessoal";"2500,00"
